  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr       dur
     70            0.5656        [32m1.1353[0m       0.5062            0.5062        1.1301  0.0494  292.7293
     71            0.4807        1.1375       0.4390            0.4390        1.2077  0.0494  293.5515
     72            [36m0.6076[0m        1.1960       [35m0.5251[0m            [31m0.5251[0m        [94m1.0848[0m  0.0494  290.2809
     73            0.5008        1.1889       0.4518            0.4518        1.2693  0.0494  294.0502
     74            0.5247        1.1472       0.4707            0.4707        1.2233  0.0493  290.3392
     75            0.5945        1.2196       0.5239            0.5239        1.0866  0.0493  292.8467
     76            [36m0.6088[0m        1.1972       0.5089            0.5089        1.0912  0.0493  289.0569
     77            0.5660        1.1595       0.4942            0.4942        1.1030  0.0493  306.4107
     78            0.5883        1.1547       0.5116            0.5116        1.1019  0.0493  299.9550
     79            0.5525        1.1850       0.4772            0.4772        1.1280  0.0493  313.6405
     80            0.5972        1.1889       0.5127            0.5127        1.0975  0.0492  323.7715
     81            0.5494        1.1846       0.5042            0.5042        1.1171  0.0492  303.2582
     82            0.5525        1.1906       0.4869            0.4869        1.1586  0.0492  322.5751
     83            0.5621        1.1834       0.5085            0.5085        1.1099  0.0492  303.6880
     84            0.6011        1.1491       [35m0.5285[0m            [31m0.5285[0m        1.1320  0.0492  303.8518
     85            0.5768        1.1807       0.5154            0.5154        1.1123  0.0491  272.5055
     86            0.5837        1.1662       0.5031            0.5031        1.1091  0.0491  320.3041
     87            0.5968        1.2024       0.5166            0.5166        1.0977  0.0491  310.4573
     88            0.5112        1.2208       0.4745            0.4745        1.2855  0.0491  286.3070
     89            0.5459        1.1853       0.4811            0.4811        1.1517  0.0490  274.6671
     90            0.6061        [32m1.1331[0m       0.5201            0.5201        [94m1.0827[0m  0.0490  304.7104
     91            0.5868        1.1609       0.5104            0.5104        1.0868  0.0490  324.0559
     92            [36m0.6373[0m        1.1844       [35m0.5548[0m            [31m0.5548[0m        1.0858  0.0490  289.1435
     93            0.6019        1.1828       0.5247            0.5247        1.0897  0.0490  264.9833
     94            0.6250        1.1448       0.5312            0.5312        [94m1.0627[0m  0.0489  303.9840
     95            0.5170        1.2327       0.4811            0.4811        1.3528  0.0489  295.5090
     96            0.5629        1.1965       0.4900            0.4900        1.1103  0.0489  309.5642
     97            0.6019        1.1679       0.5127            0.5127        1.0813  0.0489  315.0464
     98            0.5544        1.1406       0.4707            0.4707        1.1433  0.0488  299.1141
     99            0.5355        1.2050       0.4630            0.4630        1.1716  0.0488  288.2665
    100            0.4275        1.2130       0.3939            0.3939        1.2652  0.0488  298.4957
    101            0.5652        1.1730       0.5008            0.5008        1.1126  0.0488  294.5978
    102            0.5814        1.1625       0.4981            0.4981        1.1031  0.0487  268.4008
    103            0.5675        [32m1.1133[0m       0.4996            0.4996        1.0988  0.0487  317.6234
    104            0.6292        [32m1.1046[0m       0.5532            0.5532        [94m1.0297[0m  0.0487  332.3739
    105            0.6084        1.1129       0.5529            0.5529        1.0524  0.0487  378.3613
    106            0.5799        1.1521       0.5185            0.5185        1.0879  0.0486  384.5756
    107            0.6277        1.1465       0.5390            0.5390        1.0695  0.0486  372.4769
    108            0.5718        1.1843       0.5170            0.5170        1.1289  0.0486  388.8847
    109            0.6157        1.1870       0.5432            0.5432        1.0630  0.0486  390.3360
    110            0.5721        1.1503       0.5035            0.5035        1.1068  0.0485  370.9746
    111            0.5907        1.1674       0.5274            0.5274        1.1178  0.0485  386.6957
    112            0.5583        1.1141       0.4961            0.4961        1.1134  0.0485  379.0568
    113            0.5864        1.1082       0.5123            0.5123        1.0935  0.0485  382.5817
    114            [36m0.6400[0m        1.1228       0.5509            0.5509        1.0298  0.0484  389.4183
    115            0.6208        1.1559       0.5370            0.5370        1.0752  0.0484  371.3110
    116            [36m0.6493[0m        1.1449       [35m0.5648[0m            [31m0.5648[0m        1.0300  0.0484  366.6327
    117            0.5783        1.1365       0.5177            0.5177        1.1093  0.0484  362.2827
    118            0.6412        1.1751       0.5640            0.5640        1.0346  0.0483  349.4067
    119            0.5876        1.2095       0.5185            0.5185        1.1089  0.0483  361.3644
    120            0.5976        1.1776       0.5363            0.5363        1.0734  0.0483  352.8637
    121            0.5586        1.1272       0.5154            0.5154        1.1266  0.0482  363.5960
    122            0.5922        1.1735       0.5177            0.5177        1.0891  0.0482  355.7704
    123            0.6200        1.1959       0.5378            0.5378        1.0639  0.0482  344.6543
    124            0.6427        1.1473       [35m0.5698[0m            [31m0.5698[0m        [94m1.0220[0m  0.0482  358.3224
    125            0.6134        1.1676       0.5617            0.5617        1.0804  0.0481  365.9869
    126            0.6366        1.1965       0.5571            0.5571        1.0500  0.0481  364.5400
    127            0.6084        1.1860       0.5336            0.5336        1.0749  0.0481  365.4790
    128            0.6389        1.1231       0.5540            0.5540        1.0538  0.0480  367.8045
    129            0.6173        1.1194       0.5444            0.5444        1.0700  0.0480  369.6241
    130            0.4961        [32m1.0832[0m       0.4414            0.4414        1.2365  0.0480  369.7339
    131            [36m0.6887[0m        1.0845       [35m0.5856[0m            [31m0.5856[0m        [94m0.9902[0m  0.0479  357.8588
    132            0.6497        [32m1.0808[0m       0.5706            0.5706        1.0243  0.0479  349.5757
    133            0.6524        1.0930       0.5710            0.5710        1.0218  0.0479  340.5196
    134            0.6516        1.0984       0.5571            0.5571        1.0345  0.0478  310.0182
    135            0.6474        1.1019       0.5509            0.5509        1.0226  0.0478  328.0383
    136            0.6786        [32m1.0776[0m       0.5795            0.5795        1.0140  0.0478  337.0057
    137            0.6705        1.1150       0.5745            0.5745        1.0189  0.0477  305.0725
    138            0.6647        1.1288       0.5694            0.5694        1.0145  0.0477  304.4952
    139            0.6331        1.1620       0.5529            0.5529        1.0455  0.0477  317.3025
    140            0.6481        1.1593       0.5741            0.5741        1.0432  0.0476  241.5379
    141            0.6478        1.1107       0.5702            0.5702        1.0304  0.0476  254.2099
    142            0.6782        1.0892       0.5829            0.5829        0.9963  0.0476  240.0259
    143            0.5895        1.1497       0.5104            0.5104        1.1533  0.0475  221.4518
    144            0.6227        1.1845       0.5297            0.5297        1.0615  0.0475  247.1561
    145            0.5984        1.1840       0.5108            0.5108        1.1236  0.0475  260.5832
    146            0.6327        1.1511       0.5336            0.5336        1.0918  0.0474  236.4271
    147            0.6377        1.1636       0.5617            0.5617        1.0416  0.0474  255.8099
    148            0.6539        1.0783       0.5644            0.5644        1.0350  0.0474  242.1011
    149            0.6528        [32m1.0700[0m       0.5563            0.5563        1.0380  0.0473  218.4991
    150            0.6451        1.0768       0.5640            0.5640        1.0372  0.0473  240.6274
    151            0.6636        1.1099       0.5540            0.5540        1.0126  0.0473  238.1664
    152            0.5752        1.1025       0.5112            0.5112        1.0928  0.0472  232.8333
    153            0.6408        1.1111       0.5513            0.5513        1.0501  0.0472  229.0971
    154            0.6377        1.1021       0.5478            0.5478        1.0156  0.0472  231.3345
    155            0.6586        [32m1.0639[0m       0.5675            0.5675        0.9979  0.0471  235.4067
    156            0.6281        [32m1.0528[0m       0.5417            0.5417        1.0460  0.0471  246.2385
    157            0.6520        1.0583       0.5540            0.5540        1.0305  0.0471  231.4565
    158            0.6512        1.0700       0.5563            0.5563        1.0386  0.0470  228.3616
    159            0.6779        1.0955       0.5621            0.5621        1.0024  0.0470  239.5258
    160            0.6617        1.1075       0.5583            0.5583        1.0167  0.0469  237.9364
    161            0.6420        1.0801       0.5478            0.5478        1.0372  0.0469  234.8370
    162            0.6076        1.0642       0.5394            0.5394        1.0757  0.0469  245.7639
    163            0.6181        1.1196       0.5378            0.5378        1.0648  0.0468  237.4617
    164            0.6254        1.1049       0.5224            0.5224        1.0777  0.0468  231.4276
    165            0.6825        1.0874       [35m0.5899[0m            [31m0.5899[0m        1.0033  0.0467  243.2436
    166            0.6466        [32m1.0470[0m       0.5613            0.5613        1.0278  0.0467  234.2993
    167            0.6644        [32m1.0458[0m       0.5752            0.5752        1.0163  0.0467  240.0339
    168            0.6825        1.0696       0.5775            0.5775        [94m0.9884[0m  0.0466  234.6101
    169            0.6613        1.1656       0.5833            0.5833        1.0392  0.0466  236.8863
    170            0.6327        1.1062       0.5455            0.5455        1.1056  0.0466  249.2431
    171            0.6076        1.1287       0.5436            0.5436        1.0670  0.0465  235.2192
    172            0.5907        1.0743       0.5394            0.5394        1.0847  0.0465  222.0846
    173            0.6678        1.0839       0.5787            0.5787        1.0024  0.0464  236.0958
    174            0.6809        1.0772       0.5868            0.5868        0.9950  0.0464  238.3236
    175            0.5949        1.0851       0.5285            0.5285        1.0926  0.0463  244.7512
    176            0.6416        1.0761       0.5590            0.5590        1.0614  0.0463  233.4105
    177            0.6246        1.0666       0.5556            0.5556        1.0507  0.0463  223.2776
    178            0.6863        [32m1.0418[0m       0.5860            0.5860        0.9954  0.0462  233.9649
    179            0.6292        1.0617       0.5397            0.5397        1.0361  0.0462  242.3620
    180            0.6512        1.1142       0.5656            0.5656        1.0351  0.0461  247.5394
    181            0.6663        1.0668       0.5660            0.5660        1.0133  0.0461  233.6651
    182            0.6617        1.0644       0.5652            0.5652        1.0012  0.0461  239.6435
    183            0.6636        1.0838       0.5829            0.5829        1.0076  0.0460  242.5462
    184            0.6389        1.0466       0.5621            0.5621        1.0462  0.0460  236.1297
    185            [36m0.7079[0m        1.1150       [35m0.5949[0m            [31m0.5949[0m        [94m0.9678[0m  0.0459  239.9396
    186            0.6848        1.0750       0.5760            0.5760        0.9969  0.0459  246.7904
    187            0.6458        1.0654       0.5590            0.5590        1.0331  0.0458  249.9567
    188            0.6937        1.0888       0.5907            0.5907        0.9805  0.0458  245.5240
    189            0.6601        1.0653       0.5752            0.5752        1.0049  0.0458  238.5571
    190            0.6740        1.0749       0.5930            0.5930        0.9942  0.0457  246.6978
    191            0.6748        1.0756       0.5891            0.5891        0.9788  0.0457  239.2568
    192            0.6597        1.1031       0.5899            0.5899        1.0040  0.0456  245.4519
    193            0.6103        1.0626       0.5355            0.5355        1.0642  0.0456  255.5870
    194            0.6022        1.1116       0.5266            0.5266        1.0745  0.0455  220.8574
    195            0.6435        1.0552       0.5575            0.5575        1.0342  0.0455  245.5396
    196            0.6088        1.0922       0.5355            0.5355        1.1458  0.0454  229.5300
    197            0.6802        1.0886       0.5760            0.5760        1.0001  0.0454  241.0358
    198            0.6833        [32m1.0302[0m       0.5930            0.5930        0.9813  0.0454  238.5008
    199            0.6906        1.0420       0.5841            0.5841        0.9778  0.0453  228.3883
    200            0.6694        1.0333       0.5814            0.5814        0.9986  0.0453  244.1515
    201            0.6570        1.1271       0.5621            0.5621        1.0214  0.0452  247.9671
    202            0.6547        1.0630       0.5648            0.5648        1.0267  0.0452  232.3646
    203            0.6188        [32m1.0225[0m       0.5586            0.5586        1.0844  0.0451  239.8064
    204            0.5737        1.0741       0.5104            0.5104        1.2277  0.0451  237.3049
    205            0.6948        1.1309       [35m0.5980[0m            [31m0.5980[0m        0.9835  0.0450  229.8109
    206            0.5822        1.0480       0.5204            0.5204        1.2564  0.0450  232.3648
    207            0.6300        1.1351       0.5189            0.5189        1.0804  0.0449  236.0225
    208            0.6547        1.1383       0.5694            0.5694        1.0143  0.0449  235.4288
    209            0.6269        1.1100       0.5467            0.5467        1.1297  0.0448  238.6027
    210            0.6698        1.0683       0.5752            0.5752        0.9931  0.0448  238.8390
    211            0.6856        1.0477       0.5903            0.5903        0.9895  0.0447  240.9011
    212            0.6377        1.0521       0.5586            0.5586        1.0285  0.0447  233.9246
    213            0.6115        1.0482       0.5374            0.5374        1.0679  0.0446  240.0140
    214            0.6177        1.0636       0.5455            0.5455        1.0526  0.0446  235.5430
    215            0.6339        1.0570       0.5525            0.5525        1.0602  0.0445  231.3832
    216            0.6597        1.0505       0.5644            0.5644        1.0035  0.0445  233.2280
    217            0.6902        [32m1.0091[0m       [35m0.6107[0m            [31m0.6107[0m        [94m0.9677[0m  0.0445  227.0191
    218            0.6987        1.0954       0.6046            0.6046        [94m0.9556[0m  0.0444  232.0237
    219            0.6281        1.0496       0.5521            0.5521        1.0388  0.0444  241.3417
    220            0.6497        1.0295       0.5498            0.5498        1.0274  0.0443  237.5098
    221            0.6802        1.0730       0.6007            0.6007        0.9932  0.0443  231.3086
    222            0.6640        1.0430       0.5934            0.5934        0.9995  0.0442  239.5620
    223            0.5575        1.0324       0.4988            0.4988        1.1403  0.0442  237.0803
    224            0.6559        1.0572       0.5748            0.5748        1.0155  0.0441  230.1956
    225            0.6111        1.0381       0.5266            0.5266        1.0896  0.0440  244.4313
    226            0.6628        1.0184       0.5606            0.5606        1.0201  0.0440  237.0036
    227            0.5980        1.0861       0.5440            0.5440        1.0517  0.0439  232.8619
    228            0.6150        1.0661       0.5586            0.5586        1.0457  0.0439  235.4025
    229            0.6543        1.0605       0.5706            0.5706        1.0112  0.0438  240.3156
    230            0.6806        1.0734       0.5941            0.5941        0.9951  0.0438  231.4605
    231            0.7072        1.0517       [35m0.6115[0m            [31m0.6115[0m        [94m0.9458[0m  0.0437  217.0855
    232            0.6609        1.0743       0.5721            0.5721        1.0094  0.0437  245.7359
    233            0.6562        1.0128       0.5675            0.5675        1.0702  0.0436  238.0621
    234            0.6701        1.0693       0.5810            0.5810        0.9975  0.0436  244.8835
    235            0.6875        1.1063       0.5984            0.5984        0.9953  0.0435  229.5848
    236            0.6593        1.0332       0.5837            0.5837        1.0042  0.0435  239.9318
    237            0.6219        1.0644       0.5463            0.5463        1.1002  0.0434  235.8242
    238            0.6752        1.0334       0.5864            0.5864        0.9883  0.0434  248.4842
    239            0.6273        1.0148       0.5544            0.5544        1.0398  0.0433  237.7512
    240            0.6319        1.0478       0.5583            0.5583        1.0277  0.0433  239.1864
    241            0.6894        1.0402       0.5729            0.5729        1.0073  0.0432  245.4276
    242            0.6447        1.0620       0.5440            0.5440        1.0486  0.0432  232.9233
    243            0.6987        1.1266       0.6080            0.6080        0.9666  0.0431  226.4131
    244            0.6578        1.0540       0.5683            0.5683        1.0483  0.0430  239.0427
    245            0.6867        1.1288       0.5826            0.5826        1.0024  0.0430  236.6434
    246            0.6586        1.0343       0.5714            0.5714        1.0199  0.0429  235.1712
    247            0.6053        1.0553       0.5243            0.5243        1.0896  0.0429  230.1465
    248            0.6659        1.0823       0.5679            0.5679        1.0151  0.0428  241.5109
    249            0.6752        1.0614       0.5860            0.5860        0.9932  0.0428  226.9033
    250            0.6682        1.0237       0.5802            0.5802        1.0039  0.0427  233.3348
    251            0.6968        1.0141       0.5945            0.5945        0.9822  0.0427  236.8936
    252            0.6184        1.0578       0.5475            0.5475        1.0640  0.0426  229.4430
    253            0.6782        1.0705       0.5783            0.5783        1.0254  0.0426  245.2278
    254            0.6856        1.0152       0.5799            0.5799        0.9839  0.0425  231.6700
    255            0.6829        1.0505       0.5868            0.5868        0.9934  0.0424  231.2804
    256            0.6520        [32m1.0028[0m       0.5548            0.5548        1.0346  0.0424  219.3311
    257            0.6215        1.0272       0.5467            0.5467        1.0692  0.0423  236.6859
    258            0.7079        1.0298       0.6026            0.6026        0.9722  0.0423  239.2259
    259            [36m0.7234[0m        1.0070       0.6053            0.6053        0.9464  0.0422  231.4353
    260            0.6400        1.0298       0.5509            0.5509        1.0430  0.0422  252.8325
    261            0.6944        1.0279       0.5914            0.5914        0.9666  0.0421  241.7241
    262            0.6292        1.0135       0.5548            0.5548        1.0546  0.0420  234.3592
    263            0.6713        1.0450       0.5814            0.5814        0.9863  0.0420  235.8768
    264            0.6343        1.0491       0.5575            0.5575        1.0574  0.0419  227.7445
    265            0.6813        1.0249       0.5775            0.5775        0.9925  0.0419  227.2809
    266            0.5386        1.0324       0.4857            0.4857        1.2379  0.0418  230.6790
    267            0.6852        1.0370       0.5772            0.5772        0.9928  0.0418  247.4311
    268            0.6277        1.0746       0.5482            0.5482        1.0416  0.0417  228.9146
    269            0.6617        1.0837       0.5621            0.5621        1.0172  0.0416  235.2585
    270            0.5953        1.0365       0.5096            0.5096        1.0821  0.0416  222.0480
    271            0.6208        1.0395       0.5482            0.5482        1.0744  0.0415  222.7576
    272            0.6111        [32m0.9954[0m       0.5370            0.5370        1.1021  0.0415  239.3628
    273            0.6829        1.0455       0.5795            0.5795        0.9863  0.0414  234.2989
    274            0.7176        1.0006       0.5910            0.5910        0.9708  0.0413  225.4440
    275            0.6590        1.0064       0.5764            0.5764        1.0113  0.0413  239.4814
    276            0.6802        1.0363       0.5926            0.5926        0.9920  0.0412  248.5216
    277            0.6516        1.0305       0.5660            0.5660        1.0145  0.0412  231.2792
    278            0.6879        1.0040       0.5918            0.5918        0.9843  0.0411  230.8105
    279            0.6073        1.0176       0.5309            0.5309        1.0668  0.0410  232.4457
    280            0.6890        1.0310       0.5721            0.5721        0.9897  0.0410  245.1958
    281            0.6817        1.0284       0.5845            0.5845        1.0074  0.0409  223.5601
    282            0.6431        1.0249       0.5613            0.5613        1.0842  0.0409  229.3799
    283            0.7060        [32m0.9897[0m       0.6007            0.6007        0.9650  0.0408  243.7355
    284            0.6856        1.0142       0.5760            0.5760        1.0071  0.0407  225.8587
    285            0.6674        1.0130       0.5910            0.5910        0.9891  0.0407  238.7661
    286            0.6582        1.0407       0.5710            0.5710        1.0400  0.0406  235.2466
    287            0.6204        1.0527       0.5436            0.5436        1.0592  0.0406  240.1655
    288            0.6871        1.0427       0.5880            0.5880        0.9992  0.0405  238.7215
    289            0.7230        1.0242       0.6053            0.6053        0.9605  0.0404  237.0352
    290            0.6408        1.0483       0.5683            0.5683        1.0536  0.0404  223.9228
    291            0.6231        1.0139       0.5529            0.5529        1.0721  0.0403  234.2038
    292            0.6582        1.0288       0.5822            0.5822        1.0119  0.0402  236.4701
    293            0.6813        1.0624       0.5945            0.5945        0.9707  0.0402  237.1746
    294            0.6647        1.0150       0.5783            0.5783        1.0049  0.0401  228.9521
    295            0.7083        1.0304       0.6007            0.6007        0.9849  0.0401  245.9518
    296            0.6559        1.0366       0.5706            0.5706        1.0239  0.0400  251.0861
    297            0.6590        1.0170       0.5644            0.5644        1.0294  0.0399  265.3828
    298            0.6917        1.0528       0.5922            0.5922        0.9818  0.0399  282.3478
    299            0.6582        0.9958       0.5764            0.5764        1.0283  0.0398  257.5613
    300            0.6867        1.0500       0.5907            0.5907        0.9907  0.0397  239.7068
    301            0.6860        1.0490       0.5949            0.5949        0.9900  0.0397  244.4024
    302            0.6130        1.0062       0.5444            0.5444        1.0793  0.0396  220.4533
    303            0.6914        1.0057       0.6046            0.6046        0.9770  0.0395  208.1192
    304            0.7022        1.0176       0.5883            0.5883        0.9670  0.0395  205.8926
    305            0.6617        1.0450       0.5683            0.5683        1.0135  0.0394  231.2950
    306            0.6948        1.1054       [35m0.6123[0m            [31m0.6123[0m        0.9571  0.0394  225.1392
    307            0.6115        1.0783       0.5255            0.5255        1.1162  0.0393  217.7677
    308            0.6867        1.0454       0.5887            0.5887        0.9797  0.0392  229.1876
    309            0.6721        1.0314       0.5556            0.5556        1.0171  0.0392  214.4480
    310            0.6262        1.0138       0.5486            0.5486        1.0509  0.0391  241.1379
    311            0.6914        [32m0.9781[0m       0.5837            0.5837        0.9810  0.0390  229.5749
    312            0.6192        0.9870       0.5432            0.5432        1.0893  0.0390  212.0371
    313            0.7126        1.0315       0.6119            0.6119        0.9585  0.0389  235.2759
    314            0.6686        1.0140       0.5841            0.5841        1.0169  0.0388  233.7382
    315            0.6339        0.9898       0.5575            0.5575        1.0872  0.0388  234.4568
    316            0.6717        1.0109       0.5837            0.5837        1.0142  0.0387  224.7710
    317            0.6875        0.9951       0.5957            0.5957        0.9748  0.0386  223.3660
    318            0.7018        0.9890       0.6026            0.6026        0.9678  0.0386  245.8687
    319            0.6524        0.9793       0.5675            0.5675        1.0554  0.0385  248.0807
    320            0.6767        0.9881       0.5860            0.5860        1.0164  0.0384  224.4214
    321            0.6856        1.0099       0.5806            0.5806        1.0070  0.0384  242.8388
    322            0.6917        1.0535       0.5891            0.5891        1.0104  0.0383  251.9657
    323            0.7091        1.0052       0.6080            0.6080        0.9640  0.0382  237.1436
    324            0.7025        1.0072       0.6026            0.6026        0.9808  0.0382  236.2981
    325            0.6709        1.0333       0.5787            0.5787        1.0061  0.0381  235.3227
    326            0.5814        0.9958       0.5058            0.5058        1.2207  0.0380  227.4860
    327            0.6701        1.1110       0.5691            0.5691        1.0386  0.0380  214.5650
    328            0.6096        1.0420       0.5228            0.5228        1.0804  0.0379  222.9937
    329            0.6782        1.0328       0.5891            0.5891        0.9926  0.0378  246.8286
    330            0.7068        0.9847       0.6076            0.6076        0.9761  0.0378  229.2833
    331            0.6566        1.0120       0.5633            0.5633        1.0326  0.0377  227.7022
    332            0.6204        1.0027       0.5378            0.5378        1.0738  0.0376  218.1262
    333            0.6971        1.0178       0.5856            0.5856        0.9958  0.0376  229.6571
    334            0.6265        0.9889       0.5475            0.5475        1.0693  0.0375  241.4251
    335            0.6856        1.0300       0.5760            0.5760        1.0016  0.0374  255.1596
    336            0.6852        1.0581       0.5829            0.5829        1.0005  0.0374  261.6033
    337            0.7002        1.0339       0.5984            0.5984        0.9714  0.0373  256.5230
    338            0.7106        1.0069       0.6107            0.6107        0.9770  0.0372  254.2619
    339            0.6809        1.0014       0.5760            0.5760        1.0163  0.0372  265.8167
    340            0.7041        0.9944       0.5984            0.5984        0.9793  0.0371  255.6302
