  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr        dur
    176            0.9931        0.1076       0.6080            0.6080        5.5847  0.0185  4238.6381
    177            0.9950        0.0789       0.6130            0.6130        5.9304  0.0185  4949.9010
    178            0.9992        0.0812       0.6308            0.6308        5.9014  0.0185  3668.7105
    179            [36m1.0000[0m        [32m0.0535[0m       0.6370            0.6370        5.5755  0.0185  3365.6244
    180            0.9961        0.1052       0.6265            0.6265        8.7939  0.0185  3707.3235
    181            0.9969        0.0692       0.6173            0.6173        3.4431  0.0184  4352.8411
    182            0.9826        0.0732       0.5984            0.5984        9.0464  0.0184  4238.6314
    183            0.9923        0.0788       0.5953            0.5953        3.8897  0.0184  4177.3592
    184            0.9738        0.0921       0.5968            0.5968        4.6432  0.0184  3697.1397
    185            0.9896        0.1016       0.6096            0.6096        6.3257  0.0184  3412.4960
    186            0.9946        0.0964       0.6007            0.6007        4.3220  0.0184  2890.3274
    187            0.9981        0.0677       0.6100            0.6100        3.7364  0.0183  2396.8614
    188            0.9942        0.0619       0.5833            0.5833        4.0792  0.0183  2475.5558
    189            0.9988        0.0573       0.6319            0.6319        5.7661  0.0183  2464.2599
    190            0.9826        0.0637       0.6019            0.6019        6.6640  0.0183  2553.9544
    191            0.9985        0.0758       0.6026            0.6026        3.7739  0.0183  2327.0114
    192            0.9927        0.1026       0.6026            0.6026        3.8318  0.0182  2252.3603
    193            0.9850        0.0634       0.6073            0.6073        6.0906  0.0182  2174.9192
    194            0.9911        0.0658       0.6215            0.6215        2.3974  0.0182  2150.2009
    195            0.9954        0.0797       0.6115            0.6115        3.3086  0.0182  2141.3735
    196            0.9842        0.1030       0.5748            0.5748        5.1612  0.0182  2128.9734
    197            0.9904        0.1020       0.6123            0.6123        3.2954  0.0182  2235.1130
    198            0.9850        0.0893       0.5934            0.5934        5.0177  0.0181  2174.6558
    199            0.9942        0.0702       0.6034            0.6034        4.3943  0.0181  2145.0834
    200            0.9985        0.0705       0.6007            0.6007        4.5862  0.0181  2129.0191
    201            0.9969        [32m0.0415[0m       0.6100            0.6100        3.9446  0.0181  2334.9125
    202            0.9988        [32m0.0370[0m       0.6115            0.6115        4.2307  0.0181  2251.6105
    203            0.9525        0.0671       0.5386            0.5386        4.6597  0.0180  2149.0248
    204            0.9981        0.0616       0.6154            0.6154        5.1021  0.0180  2146.5820
    205            0.9973        0.0749       0.6150            0.6150        3.0953  0.0180  2178.5565
    206            0.9904        0.0840       0.5934            0.5934        3.4452  0.0180  2167.4629
    207            0.9622        0.0738       0.5783            0.5783        3.3435  0.0180  2251.4402
    208            0.9884        0.0794       0.5733            0.5733        4.3315  0.0180  2123.1518
    209            0.9988        0.0719       0.6323            0.6323        5.2032  0.0179  2123.9803
    210            0.9973        0.0675       0.5872            0.5872        3.7417  0.0179  2194.8111
    211            0.9996        0.0692       0.6165            0.6165        3.4271  0.0179  2129.6583
    212            0.9892        0.0736       0.5957            0.5957        3.3007  0.0179  2206.5282
    213            0.9981        0.0449       0.6042            0.6042        2.5310  0.0179  2217.2068
    214            0.9853        0.0621       0.5922            0.5922        5.5422  0.0178  2197.4652
    215            0.9973        0.0675       0.6049            0.6049        6.2284  0.0178  2196.8344
    216            0.9826        0.0826       0.6022            0.6022        5.8159  0.0178  2183.2946
    217            0.9977        0.0695       0.6265            0.6265        6.0750  0.0178  2150.2293
    218            0.9988        0.0612       0.6188            0.6188        5.9591  0.0178  2206.8134
    219            0.9992        0.0661       0.6138            0.6138        5.4122  0.0177  2166.8892
    220            0.9919        0.0496       0.5864            0.5864        4.7433  0.0177  2166.4883
    221            0.9985        0.0576       0.6269            0.6269        3.7760  0.0177  2217.2900
    222            0.9919        0.0592       0.6042            0.6042        3.1544  0.0177  2242.6100
    223            0.9954        0.0796       0.6084            0.6084        4.8467  0.0177  2270.4850
    224            0.9888        0.0767       0.5779            0.5779        2.9295  0.0176  2481.4789
    225            0.9769        0.0769       0.5644            0.5644        3.1513  0.0176  2114.9681
    226            0.9988        0.0371       0.6181            0.6181        3.7976  0.0176  2145.8911
    227            1.0000        [32m0.0292[0m       0.6161            0.6161        4.6894  0.0176  2189.5633
    228            0.9969        0.0320       0.6015            0.6015        3.8996  0.0176  2471.0731
    229            0.9988        0.0519       0.5992            0.5992        3.1775  0.0175  2341.9475
    230            0.9776        0.0541       0.5887            0.5887        5.3906  0.0175  2738.6999
    231            0.9973        0.0522       0.6034            0.6034        5.0667  0.0175  2781.5101
    232            0.9973        0.0676       0.6100            0.6100        3.5011  0.0175  2660.6203
    233            0.9954        0.0687       0.6165            0.6165        3.3137  0.0175  3018.3545
    234            0.9873        0.0619       0.5999            0.5999        3.3830  0.0174  3009.7538
    235            0.9931        0.0681       0.6022            0.6022        4.8843  0.0174  2437.8891
    236            0.9985        0.0534       0.6242            0.6242        4.9226  0.0174  2392.4516
    237            0.9977        0.0480       0.6215            0.6215        2.9540  0.0174  2933.0957
    238            0.9988        0.0512       0.6192            0.6192        4.7800  0.0173  3266.7727
    239            0.9992        0.0362       0.6192            0.6192        4.1613  0.0173  2592.0855
    240            0.9950        0.0613       0.6042            0.6042        5.7288  0.0173  2136.6956
    241            0.9985        0.0619       0.6103            0.6103        4.4360  0.0173  2105.1396
    242            0.9985        0.0460       0.6219            0.6219        3.2435  0.0173  1989.0941
    243            0.9977        0.0631       0.6393            0.6393        3.3031  0.0172  1989.9283
    244            0.9992        0.0674       0.6281            0.6281        5.0969  0.0172  1979.8512
    245            0.9981        0.0444       0.5992            0.5992        3.7479  0.0172  1877.8241
    246            0.9985        0.0363       0.6227            0.6227        4.7596  0.0172  1811.4544
    247            0.9992        0.0402       0.6273            0.6273        3.3228  0.0172  1816.6089
    248            0.9954        0.0546       0.5972            0.5972        4.9040  0.0171  1811.5198
    249            0.9958        0.0613       0.5976            0.5976        4.6053  0.0171  1806.7281
    250            0.9988        0.0494       0.6192            0.6192        3.7015  0.0171  1801.0771
    251            0.9958        0.0431       0.6192            0.6192        3.9246  0.0171  1851.1054
    252            0.9988        0.0633       0.6431            0.6431        3.1484  0.0170  1940.4571
    253            0.9988        0.0658       0.6250            0.6250        4.0912  0.0170  1968.1481
    254            0.9907        0.0731       0.6053            0.6053        4.9861  0.0170  1965.4887
    255            0.9992        0.0444       0.6188            0.6188        4.0925  0.0170  1961.4657
    256            0.9992        0.0434       0.6088            0.6088        4.0404  0.0170  1962.6692
    257            1.0000        0.0525       0.6219            0.6219        3.9443  0.0169  1961.9695
    258            0.9996        0.0359       0.6254            0.6254        3.9483  0.0169  1943.0191
    259            1.0000        0.0323       0.6254            0.6254        4.5750  0.0169  1945.0246
    260            0.9992        0.0338       0.6107            0.6107        3.9901  0.0169  1860.9825
    261            0.9931        0.0428       0.6084            0.6084        4.9215  0.0168  1840.7925
    262            0.9537        0.0578       0.5656            0.5656        5.5846  0.0168  1827.1958
    263            0.9954        0.0738       0.5999            0.5999        4.5833  0.0168  1830.5707
    264            0.9973        0.0598       0.6250            0.6250        4.5189  0.0168  1821.5494
    265            0.9981        0.0476       0.6146            0.6146        5.0992  0.0167  1820.5367
    266            0.9996        0.0626       0.6211            0.6211        4.6977  0.0167  1818.1206
    267            0.9884        0.0640       0.6130            0.6130        6.5530  0.0167  1817.3724
    268            0.9988        0.0417       0.6177            0.6177        4.3804  0.0167  1820.6276
    269            0.9981        0.0384       0.6111            0.6111        4.4594  0.0167  1821.0268
    270            0.9965        0.0655       0.6238            0.6238        4.5551  0.0166  1821.9464
    271            0.9985        0.0545       0.6142            0.6142        3.6639  0.0166  1820.7957
    272            0.9973        0.0398       0.6184            0.6184        3.6799  0.0166  1819.8298
    273            1.0000        0.0421       0.6007            0.6007        3.7189  0.0166  1821.0725
    274            0.9981        0.0405       0.6146            0.6146        5.9896  0.0165  1813.5400
    275            0.9977        0.0464       0.6188            0.6188        6.8790  0.0165  1810.7890
    276            0.9873        0.0365       0.5907            0.5907        6.4460  0.0165  1807.3091
    277            0.9923        0.0417       0.6115            0.6115        8.1036  0.0165  1803.1222
    278            0.9973        0.0560       0.6154            0.6154        5.7881  0.0164  1796.8681
    279            0.9992        0.0301       0.6281            0.6281        4.6895  0.0164  1813.4440
    280            0.9996        0.0435       0.6092            0.6092        5.8787  0.0164  1802.8525
    281            0.9977        0.0422       0.6053            0.6053        3.7963  0.0164  1798.2621
    282            0.9988        0.0417       0.6134            0.6134        3.9228  0.0163  1797.4065
    283            0.9988        0.0329       0.6200            0.6200        3.7604  0.0163  1792.9123
    284            0.9938        0.0376       0.6088            0.6088        6.7153  0.0163  1804.4377
    285            0.9880        0.0733       0.5953            0.5953        4.6569  0.0163  1787.9207
    286            0.9988        0.0523       0.6308            0.6308        4.3108  0.0162  1814.1539
    287            0.9988        0.0471       0.6157            0.6157        4.5432  0.0162  1799.2586
    288            1.0000        0.0362       0.6192            0.6192        4.1391  0.0162  1817.4425
    289            0.9938        0.0484       0.6026            0.6026        4.3570  0.0162  1849.8188
    290            0.9985        0.0386       0.6231            0.6231        3.9544  0.0161  1810.8355
    291            0.9996        0.0354       0.6200            0.6200        4.0209  0.0161  1813.7345
    292            0.9992        [32m0.0241[0m       0.6370            0.6370        5.0651  0.0161  1836.7273
    293            0.9996        [32m0.0224[0m       0.6177            0.6177        4.1981  0.0161  1706.0909
    294            1.0000        [32m0.0203[0m       0.6258            0.6258        4.3449  0.0160  1385.2865
    295            0.9958        0.0478       0.6053            0.6053        3.4579  0.0160  1407.8218
    296            0.9992        0.0445       0.6196            0.6196        4.9555  0.0160  1379.9409
    297            0.9985        0.0390       0.5926            0.5926        4.0358  0.0160  1356.0454
    298            0.9988        0.0357       0.5984            0.5984        5.0456  0.0159  1372.8003
    299            0.9992        0.0471       0.6169            0.6169        5.1196  0.0159  1367.6047
    300            0.9985        0.0371       0.6103            0.6103        5.3248  0.0159  1376.5522
    301            0.9981        0.0694       0.5988            0.5988        5.2183  0.0159  1374.8148
    302            0.9969        0.0436       0.6138            0.6138        5.1834  0.0158  1383.1394
    303            0.9992        0.0356       0.6238            0.6238        4.4448  0.0158  1377.5981
    304            0.9869        0.0250       0.5733            0.5733        5.3749  0.0158  1381.7254
    305            0.9938        0.0414       0.5999            0.5999        3.4105  0.0158  1386.6465
    306            0.9900        0.0440       0.5868            0.5868        6.2180  0.0157  1386.7765
    307            0.9996        0.0430       0.6169            0.6169        3.8190  0.0157  1462.3575
    308            0.9973        0.0307       0.6080            0.6080        3.8333  0.0157  1451.0861
    309            1.0000        0.0375       0.6157            0.6157        5.1233  0.0157  1366.0521
    310            0.9992        0.0326       0.5984            0.5984        4.5966  0.0156  1363.1732
    311            0.9954        0.0511       0.5868            0.5868        4.4824  0.0156  1363.8167
    312            0.9977        0.0480       0.6204            0.6204        3.6963  0.0156  1365.9927
    313            0.9938        0.0472       0.6123            0.6123        5.4624  0.0156  1368.0738
    314            0.9969        0.0453       0.6123            0.6123        4.7449  0.0155  1364.0659
    315            0.9938        0.0505       0.5926            0.5926        4.6767  0.0155  1392.9259
    316            0.9988        0.0382       0.6130            0.6130        3.7918  0.0155  1383.8667
    317            0.9850        0.0315       0.5880            0.5880        4.9174  0.0155  1396.8751
    318            1.0000        0.0369       0.6181            0.6181        4.4934  0.0154  1336.6389
    319            0.9996        0.0329       0.6223            0.6223        4.4715  0.0154  1363.8882
    320            0.9992        0.0425       0.6123            0.6123        4.0908  0.0154  1385.7144
    321            0.9996        0.0261       0.6146            0.6146        5.2033  0.0153  1385.6461
    322            0.9819        0.0578       0.6053            0.6053        4.7695  0.0153  1379.4763
    323            0.9892        0.0332       0.6111            0.6111        6.0979  0.0153  1379.8114
Stopping since valid_loss has not improved in the last 300 epochs.
Elapsed time: 1090316.2762010098 seconds
