  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr        dur
     20            [36m0.5197[0m        [32m1.1609[0m       [35m0.4506[0m            [31m0.4506[0m        [94m1.2163[0m  0.0200  946.5304
     21            0.4336        [32m1.1195[0m       0.3954            0.3954        1.2942  0.0200  950.0448
     22            0.5012        [32m1.0975[0m       0.4263            0.4263        1.2771  0.0200  919.7505
     23            [36m0.5914[0m        [32m1.0656[0m       [35m0.5231[0m            [31m0.5231[0m        [94m1.1339[0m  0.0200  994.5231
     24            0.5127        [32m1.0111[0m       0.4587            0.4587        1.3642  0.0200  903.5005
     25            [36m0.6956[0m        [32m0.9631[0m       [35m0.6092[0m            [31m0.6092[0m        [94m0.9821[0m  0.0200  899.6141
     26            0.3777        [32m0.9265[0m       0.3457            0.3457        1.5900  0.0200  891.8135
     27            0.5019        [32m0.8736[0m       0.4502            0.4502        1.3920  0.0200  895.2535
     28            [36m0.7261[0m        [32m0.8451[0m       0.6038            0.6038        1.1088  0.0200  900.6658
     29            0.6084        [32m0.8302[0m       0.5093            0.5093        1.3774  0.0200  903.6650
     30            0.6373        [32m0.7876[0m       0.5255            0.5255        1.5079  0.0200  899.0843
     31            [36m0.7326[0m        [32m0.7729[0m       0.5949            0.5949        1.2393  0.0200  902.6763
     32            0.7083        [32m0.7441[0m       0.5602            0.5602        1.2462  0.0200  904.0111
     33            [36m0.7438[0m        [32m0.7260[0m       0.5856            0.5856        1.1598  0.0199  896.1155
     34            0.6019        0.7269       0.4977            0.4977        2.0991  0.0199  901.4301
     35            0.5397        [32m0.7064[0m       0.4336            0.4336        2.5398  0.0199  896.9301
     36            [36m0.8160[0m        [32m0.6607[0m       0.5860            0.5860        1.1987  0.0199  902.8748
     37            [36m0.8407[0m        [32m0.6184[0m       [35m0.6242[0m            [31m0.6242[0m        0.9825  0.0199  888.8921
     38            0.6566        0.6330       0.5166            0.5166        1.8272  0.0199  896.9385
     39            0.7365        [32m0.5595[0m       0.5598            0.5598        1.6640  0.0199  890.2450
     40            [36m0.8418[0m        [32m0.5534[0m       0.6107            0.6107        1.1555  0.0199  900.3935
     41            [36m0.8711[0m        [32m0.5226[0m       0.6200            0.6200        1.3217  0.0199  898.8941
     42            [36m0.8781[0m        0.5524       [35m0.6273[0m            [31m0.6273[0m        1.0053  0.0199  896.3138
     43            0.7693        [32m0.4994[0m       0.5667            0.5667        1.9466  0.0199  896.0131
     44            0.7897        0.5163       0.5872            0.5872        1.6910  0.0199  898.5090
     45            0.7593        [32m0.4951[0m       0.5386            0.5386        1.6571  0.0199  902.5642
     46            0.7901        [32m0.4688[0m       0.5691            0.5691        1.4550  0.0199  904.2686
     47            0.8137        [32m0.4662[0m       0.5810            0.5810        1.4608  0.0199  899.8576
     48            [36m0.9174[0m        [32m0.4435[0m       0.6208            0.6208        1.6114  0.0199  904.1652
     49            0.8098        [32m0.4300[0m       0.5683            0.5683        1.5721  0.0199  894.4784
     50            0.7820        0.4404       0.5640            0.5640        1.5893  0.0199  893.6855
     51            0.9174        [32m0.4166[0m       0.5999            0.5999        1.2063  0.0199  885.6923
     52            [36m0.9525[0m        0.4170       [35m0.6424[0m            [31m0.6424[0m        1.1964  0.0199  893.7339
     53            0.9016        [32m0.3632[0m       0.6046            0.6046        1.7998  0.0199  880.4622
     54            0.8765        0.3964       0.5949            0.5949        1.6544  0.0199  891.7567
     55            0.9001        0.3692       0.6192            0.6192        1.6137  0.0199  889.2863
     56            0.9228        0.3720       0.5841            0.5841        1.4322  0.0199  887.6332
     57            0.6937        [32m0.3589[0m       0.5004            0.5004        4.0616  0.0198  887.8222
     58            0.9425        [32m0.3378[0m       0.6231            0.6231        1.3933  0.0198  889.2251
     59            0.6377        [32m0.3276[0m       0.4765            0.4765        3.5951  0.0198  890.1235
     60            [36m0.9630[0m        0.3562       0.6200            0.6200        1.3380  0.0198  883.1942
     61            [36m0.9796[0m        0.3411       0.6319            0.6319        1.5499  0.0198  892.8822
     62            0.7863        [32m0.2853[0m       0.5285            0.5285        3.0213  0.0198  883.8619
     63            0.9171        0.3148       0.6049            0.6049        1.7968  0.0198  891.1223
     64            0.9421        0.2903       0.5945            0.5945        1.7688  0.0198  885.5427
     65            0.9483        0.2989       0.6130            0.6130        1.9317  0.0198  887.3130
     66            [36m0.9873[0m        0.2954       0.6400            0.6400        2.9418  0.0198  889.7386
     67            0.8723        0.2955       0.5706            0.5706        2.5972  0.0198  891.1658
     68            0.9062        [32m0.2683[0m       0.5980            0.5980        2.1293  0.0198  888.1095
     69            0.9749        0.3004       0.6265            0.6265        3.3381  0.0198  889.9988
     70            0.9788        [32m0.2388[0m       0.5887            0.5887        2.9111  0.0198  888.9170
     71            [36m0.9880[0m        0.2699       0.6385            0.6385        1.5801  0.0198  890.7039
     72            0.8835        [32m0.2384[0m       0.5536            0.5536        3.6924  0.0198  898.5736
     73            0.9425        0.2633       0.6030            0.6030        3.7574  0.0197  891.7663
     74            0.8603        0.2656       0.5640            0.5640        4.3363  0.0197  886.1775
     75            0.7627        [32m0.2379[0m       0.4850            0.4850        2.7687  0.0197  886.9774
     76            0.9726        [32m0.2244[0m       0.6204            0.6204        1.5461  0.0197  891.4543
     77            [36m0.9938[0m        0.2373       0.6289            0.6289        2.0572  0.0197  890.5160
     78            [36m0.9950[0m        [32m0.2176[0m       0.6200            0.6200        2.1257  0.0197  884.8166
     79            0.9120        [32m0.2130[0m       0.5679            0.5679        2.1192  0.0197  887.9722
     80            [36m0.9961[0m        0.2191       0.6184            0.6184        2.2177  0.0197  891.7243
     81            0.9803        0.2394       0.6381            0.6381        2.6087  0.0197  893.6198
     82            0.9371        [32m0.2036[0m       0.5691            0.5691        1.9889  0.0197  888.9283
     83            0.9861        [32m0.1941[0m       0.6165            0.6165        2.1580  0.0197  891.1866
     84            0.9884        0.2151       0.6373            0.6373        3.4136  0.0197  895.8425
     85            0.9549        0.2319       0.6030            0.6030        2.2359  0.0197  888.4714
     86            0.9691        0.2669       0.6134            0.6134        1.7554  0.0196  889.2056
     87            0.9549        0.2385       0.6246            0.6246        2.4215  0.0196  893.6509
     88            0.8974        [32m0.1785[0m       0.5799            0.5799        2.4511  0.0196  883.4928
     89            0.9761        [32m0.1704[0m       0.6381            0.6381        2.0352  0.0196  885.0291
     90            0.9815        0.1862       0.6343            0.6343        1.8718  0.0196  883.9613
     91            0.9934        0.1825       0.6339            0.6339        1.4615  0.0196  883.4288
     92            0.9560        [32m0.1696[0m       0.6065            0.6065        2.7344  0.0196  893.4457
     93            0.9811        0.1955       0.6289            0.6289        2.2233  0.0196  891.0502
     94            0.9911        [32m0.1655[0m       0.6242            0.6242        2.6379  0.0196  886.7372
     95            0.9892        [32m0.1575[0m       0.5957            0.5957        2.0987  0.0196  883.9571
     96            0.9672        [32m0.1407[0m       0.5883            0.5883        2.0222  0.0196  887.4756
     97            0.9919        0.1483       0.6273            0.6273        3.7814  0.0195  894.7976
     98            0.9606        [32m0.1250[0m       0.5664            0.5664        2.6855  0.0195  885.8892
     99            0.9529        0.1355       0.5883            0.5883        4.4204  0.0195  894.0310
    100            0.9819        0.1846       0.5926            0.5926        3.3526  0.0195  888.0379
    101            0.9954        0.1628       0.6169            0.6169        1.9931  0.0195  889.3012
    102            0.9853        0.1514       0.6339            0.6339        1.9019  0.0195  887.8545
    103            0.9742        0.1679       0.5795            0.5795        2.5723  0.0195  891.6595
    104            0.9495        0.1529       0.5660            0.5660        2.7902  0.0195  895.6372
    105            0.9823        0.1726       0.6227            0.6227        2.0131  0.0195  887.7417
    106            0.9352        0.1487       0.6011            0.6011        2.8689  0.0195  887.3887
    107            0.9915        0.1780       0.6358            0.6358        1.8137  0.0194  891.0041
    108            [36m0.9969[0m        0.1569       0.6262            0.6262        1.7706  0.0194  889.8513
    109            0.9572        0.1418       0.5756            0.5756        2.9860  0.0194  878.0667
    110            0.9961        0.1783       0.6346            0.6346        2.1522  0.0194  875.3000
    111            0.9969        0.1444       0.6154            0.6154        2.2380  0.0194  890.0275
    112            0.9796        0.1257       0.6096            0.6096        2.6736  0.0194  889.6919
    113            0.9927        0.1320       0.5872            0.5872        2.8371  0.0194  887.2237
    114            [36m0.9992[0m        0.1380       0.6319            0.6319        2.4324  0.0194  884.0638
    115            0.9931        [32m0.1237[0m       0.6219            0.6219        2.6867  0.0194  885.2115
    116            0.8978        0.1455       0.5934            0.5934        3.3085  0.0194  891.0957
    117            0.9923        0.1477       0.6069            0.6069        2.6243  0.0193  886.6534
    118            0.9892        0.1506       0.6188            0.6188        2.2753  0.0193  898.8943
    119            0.9958        0.1265       0.6227            0.6227        2.8607  0.0193  889.3163
    120            0.9846        [32m0.1206[0m       0.6150            0.6150        3.3827  0.0193  890.0870
    121            0.9853        0.1399       0.5992            0.5992        2.1480  0.0193  890.1052
    122            0.9117        [32m0.1191[0m       0.5394            0.5394        4.2042  0.0193  893.1437
    123            0.9904        0.1276       0.6057            0.6057        2.1422  0.0193  890.3008
    124            0.9954        [32m0.1187[0m       0.6269            0.6269        2.8358  0.0193  890.1781
    125            0.9946        [32m0.1113[0m       0.6200            0.6200        3.0183  0.0192  894.2914
    126            0.9599        0.1271       0.6238            0.6238        2.7573  0.0192  886.5491
    127            0.9896        [32m0.1035[0m       0.6069            0.6069        3.7062  0.0192  891.0900
    128            0.9799        0.1136       0.5895            0.5895        3.3762  0.0192  887.9386
    129            0.9954        0.1315       0.6289            0.6289        3.1050  0.0192  888.3390
    130            0.9819        [32m0.0897[0m       0.6003            0.6003        2.7723  0.0192  891.7818
    131            0.9934        0.0989       0.6119            0.6119        3.3731  0.0192  889.2478
    132            0.9938        0.1265       0.6177            0.6177        2.2754  0.0192  888.7742
    133            0.9985        0.1227       [35m0.6539[0m            [31m0.6539[0m        1.9103  0.0192  889.9964
    134            0.9934        0.1047       0.6381            0.6381        2.4655  0.0191  893.2861
    135            0.9934        0.1031       0.6265            0.6265        2.6420  0.0191  889.3892
    136            0.9992        0.0915       0.6412            0.6412        2.3919  0.0191  890.9536
    137            0.9394        0.0976       0.5664            0.5664        3.6458  0.0191  886.0232
    138            0.9846        0.1275       0.6076            0.6076        2.0293  0.0191  887.0327
    139            0.9672        0.1267       0.6007            0.6007        3.9704  0.0191  892.1953
    140            0.9907        0.1147       0.6161            0.6161        2.4994  0.0191  895.5583
    141            0.9240        0.1153       0.5945            0.5945        4.2266  0.0190  877.8107
    142            0.9919        0.1290       0.6181            0.6181        2.7281  0.0190  886.7385
    143            [36m1.0000[0m        0.1201       0.6300            0.6300        3.0493  0.0190  886.0899
    144            0.9977        [32m0.0759[0m       0.6335            0.6335        3.4298  0.0190  892.5542
    145            0.9514        0.0932       0.5783            0.5783        2.5335  0.0190  889.0047
    146            0.9992        0.0878       0.6084            0.6084        3.6496  0.0190  880.4424
    147            0.9977        0.0869       0.6003            0.6003        3.0275  0.0190  892.9743
    148            0.9896        0.0860       0.6238            0.6238        3.1069  0.0190  887.4638
    149            0.9896        0.1488       0.6038            0.6038        4.4054  0.0189  891.2711
    150            0.9645        0.1089       0.5887            0.5887        4.4982  0.0189  887.9263
    151            0.9907        [32m0.0729[0m       0.5876            0.5876        4.2178  0.0189  888.7430
    152            0.9695        0.0848       0.5930            0.5930        4.1839  0.0189  891.8629
    153            0.9545        0.1063       0.5891            0.5891        4.2614  0.0189  889.0133
    154            0.9907        0.0924       0.5887            0.5887        4.2106  0.0189  890.4669
    155            0.9834        0.0941       0.5949            0.5949        3.8267  0.0189  890.6882
    156            0.9691        0.0818       0.5648            0.5648        4.7530  0.0188  886.4476
    157            0.9865        0.0905       0.6103            0.6103        4.4440  0.0188  884.8840
    158            0.9753        0.1231       0.5833            0.5833        3.1030  0.0188  878.3674
    159            0.9799        0.1130       0.6231            0.6231        3.3195  0.0188  889.6335
    160            1.0000        0.0755       0.6277            0.6277        3.6527  0.0188  886.5625
    161            0.9865        [32m0.0710[0m       0.5992            0.5992        4.2432  0.0188  887.2282
    162            0.9931        0.0854       0.5992            0.5992        5.3488  0.0187  892.7893
    163            0.9792        0.0961       0.5714            0.5714        3.1650  0.0187  882.3234
    164            0.9946        0.0854       0.6250            0.6250        3.3818  0.0187  882.9798
    165            0.9931        0.0887       0.6038            0.6038        4.2140  0.0187  891.5972
    166            0.9965        0.0833       0.6312            0.6312        2.8416  0.0187  882.8350
    167            0.9907        0.0793       0.6215            0.6215        2.2034  0.0187  888.4396
    168            0.9981        [32m0.0602[0m       0.6146            0.6146        4.4388  0.0187  884.8546
    169            0.9765        0.0929       0.5802            0.5802        3.5158  0.0186  884.3208
    170            0.9965        0.0737       0.6119            0.6119        4.8301  0.0186  884.8310
    171            0.9514        0.0752       0.5586            0.5586        3.9198  0.0186  886.3901
    172            0.9711        0.0979       0.5787            0.5787        3.9005  0.0186  883.3276
    173            0.9819        [32m0.0585[0m       0.5945            0.5945        4.5709  0.0186  887.8330
    174            0.9981        0.0737       0.6134            0.6134        4.1596  0.0186  885.5570
    175            0.9931        0.0899       0.6057            0.6057        4.8719  0.0185  889.4953
    176            0.9757        0.0780       0.6069            0.6069        4.9189  0.0185  893.4967
    177            0.9942        0.0853       0.6150            0.6150        5.2521  0.0185  891.0513
    178            0.9985        0.0876       0.6184            0.6184        3.8586  0.0185  884.6525
    179            0.9996        [32m0.0535[0m       0.6246            0.6246        2.6568  0.0185  882.5990
    180            0.9938        0.0759       0.6057            0.6057        5.0041  0.0185  881.2650
    181            0.9996        0.0787       0.6285            0.6285        2.9753  0.0184  885.1959
    182            0.9973        0.0875       0.6196            0.6196        3.2362  0.0184  889.1458
    183            0.9904        0.0855       0.6026            0.6026        5.2716  0.0184  881.8328
    184            0.9923        0.0983       0.6107            0.6107        3.6030  0.0184  887.0037
    185            0.9969        0.0841       0.6435            0.6435        3.9529  0.0184  880.0125
    186            0.9950        0.0954       0.6219            0.6219        3.9569  0.0184  891.0045
    187            0.9973        0.0656       0.6127            0.6127        3.1089  0.0183  881.1415
    188            0.9919        0.0608       0.6242            0.6242        4.0416  0.0183  883.9207
    189            0.9938        0.0745       0.6034            0.6034        3.8752  0.0183  884.2978
    190            1.0000        0.0685       0.6254            0.6254        3.3157  0.0183  885.0037
    191            0.9896        0.0536       0.6084            0.6084        4.9652  0.0183  887.4839
    192            0.9927        0.0659       0.6134            0.6134        3.9548  0.0182  886.1696
    193            0.9988        0.0675       0.6053            0.6053        3.7787  0.0182  884.7767
    194            0.9761        0.1199       0.6084            0.6084        2.9156  0.0182  889.4557
    195            0.9992        0.0876       0.6150            0.6150        3.0338  0.0182  896.9497
    196            0.9992        0.0940       0.6343            0.6343        2.5833  0.0182  883.8557
    197            0.9992        0.0550       0.6366            0.6366        3.0170  0.0182  884.0883
    198            0.9946        [32m0.0423[0m       0.6057            0.6057        3.7288  0.0181  886.5939
    199            0.9988        0.0726       0.6146            0.6146        3.9786  0.0181  888.0143
    200            0.9927        0.0825       0.6073            0.6073        2.9848  0.0181  889.6451
    201            0.9958        0.0669       0.6019            0.6019        4.5358  0.0181  883.0016
    202            0.9996        0.0590       0.6100            0.6100        5.9637  0.0181  882.4528
    203            0.9969        0.0654       0.6215            0.6215        4.0763  0.0180  885.6446
    204            0.9961        0.0607       0.6269            0.6269        3.7073  0.0180  885.0719
    205            0.9961        0.0736       0.6069            0.6069        3.7884  0.0180  883.4892
    206            0.9969        0.0800       0.6165            0.6165        3.5162  0.0180  889.5901
    207            0.9946        0.0771       0.6019            0.6019        5.3719  0.0180  890.6043
    208            0.9853        0.0770       0.5698            0.5698        4.3083  0.0180  890.0985
    209            0.9877        0.0797       0.5941            0.5941        4.6980  0.0179  885.3922
    210            0.9996        0.0702       0.6111            0.6111        4.0488  0.0179  884.1765
    211            0.9977        0.0787       0.6142            0.6142        4.4416  0.0179  883.2597
    212            1.0000        0.0622       0.6192            0.6192        3.6992  0.0179  887.3043
    213            0.9869        0.0445       0.5883            0.5883        6.0069  0.0179  887.5311
    214            0.9919        0.0613       0.6103            0.6103        4.5234  0.0178  888.0633
    215            0.9761        0.0712       0.5891            0.5891        2.7622  0.0178  885.0217
    216            0.9846        0.0733       0.5849            0.5849        3.9295  0.0178  885.5967
    217            0.9896        0.0660       0.6030            0.6030        4.4198  0.0178  884.2732
    218            0.9988        0.0770       0.6057            0.6057        4.1877  0.0178  884.9494
    219            0.9985        0.0591       0.6231            0.6231        4.2312  0.0177  888.7906
    220            0.9973        0.0586       0.6366            0.6366        3.0895  0.0177  884.9451
    221            0.9992        0.0504       0.6281            0.6281        2.6258  0.0177  884.0573
    222            0.9973        0.0714       0.5953            0.5953        5.7609  0.0177  889.1020
    223            0.9981        0.0603       0.6157            0.6157        5.0354  0.0177  878.5877
    224            0.9969        0.0482       0.6053            0.6053        5.8194  0.0176  885.3996
    225            0.9776        0.0755       0.5752            0.5752        4.7802  0.0176  890.3638
    226            0.9985        0.0489       0.6169            0.6169        3.4083  0.0176  885.8309
    227            0.9954        0.0446       0.6111            0.6111        3.4154  0.0176  889.5723
    228            1.0000        0.0461       0.6235            0.6235        2.6455  0.0176  885.8728
    229            1.0000        0.0489       0.6335            0.6335        3.9591  0.0175  883.8862
    230            0.9996        [32m0.0395[0m       0.6424            0.6424        2.4928  0.0175  881.0000
    231            0.9927        0.0423       0.5995            0.5995        3.2661  0.0175  878.1035
    232            0.9946        0.0692       0.6092            0.6092        3.9228  0.0175  888.4294
    233            0.9946        0.0808       0.6015            0.6015        3.1948  0.0175  890.1605
    234            0.9950        0.0531       0.5926            0.5926        4.1044  0.0174  893.2723
    235            0.9942        0.0459       0.5922            0.5922        3.4900  0.0174  884.6403
    236            0.9996        0.0439       0.6281            0.6281        2.5766  0.0174  881.6304
    237            1.0000        [32m0.0321[0m       0.6204            0.6204        3.1283  0.0174  896.1570
    238            0.9977        0.0586       0.5941            0.5941        4.7986  0.0173  891.8464
    239            0.9873        0.0415       0.6150            0.6150        5.3451  0.0173  890.5334
    240            0.9950        0.0504       0.6057            0.6057        3.3519  0.0173  886.9587
    241            0.9996        0.0353       0.6246            0.6246        4.2564  0.0173  880.0532
    242            0.9996        0.0411       0.5980            0.5980        3.8025  0.0173  888.3408
    243            0.9950        0.0490       0.6177            0.6177        2.8764  0.0172  886.3575
    244            0.9954        0.0593       0.6073            0.6073        3.1125  0.0172  873.2566
    245            0.9985        0.0425       0.6208            0.6208        3.4158  0.0172  885.8337
    246            0.9969        0.0398       0.6188            0.6188        4.3091  0.0172  903.2297
    247            0.9769        0.0623       0.5914            0.5914        3.5472  0.0172  872.1333
    248            0.9923        0.0714       0.5903            0.5903        3.5393  0.0171  867.9369
    249            0.9942        0.0593       0.6022            0.6022        5.3034  0.0171  874.8800
    250            1.0000        0.0371       0.6157            0.6157        3.4857  0.0171  1093.9843
    251            0.9981        0.0428       0.6115            0.6115        4.4542  0.0171  923.5587
    252            0.9958        0.0591       0.6127            0.6127        4.6166  0.0170  929.2451
    253            0.9958        0.0471       0.5992            0.5992        2.9407  0.0170  922.2700
    254            0.9892        0.0501       0.6038            0.6038        3.4084  0.0170  935.4204
    255            0.9985        0.0404       0.6235            0.6235        3.6715  0.0170  928.8942
    256            0.9977        0.0484       0.6073            0.6073        2.9961  0.0170  925.8616
    257            0.9961        0.0701       0.6142            0.6142        3.3475  0.0169  938.4148
    258            0.9992        0.0388       0.6107            0.6107        3.9550  0.0169  926.3354
    259            0.9981        0.0576       0.5895            0.5895        3.6664  0.0169  933.5922
    260            0.9884        0.0559       0.5841            0.5841        3.0979  0.0169  924.0402
    261            0.9985        0.0608       0.6015            0.6015        3.6396  0.0168  938.5520
    262            0.9981        0.0341       0.6115            0.6115        3.4949  0.0168  914.3886
    263            0.9954        0.0416       0.6026            0.6026        5.2677  0.0168  922.5246
    264            0.9985        0.0497       0.6250            0.6250        3.8226  0.0168  917.7141
    265            0.9946        0.0504       0.5926            0.5926        4.2706  0.0167  907.6616
    266            0.9934        0.0386       0.6123            0.6123        3.6117  0.0167  933.8875
    267            1.0000        0.0592       0.5972            0.5972        4.5590  0.0167  900.3296
    268            0.9985        0.0479       0.6262            0.6262        3.9125  0.0167  908.6007
    269            0.9992        0.0372       0.6146            0.6146        3.5830  0.0167  906.4335
    270            0.9996        0.0447       0.6096            0.6096        3.1583  0.0166  901.7787
    271            1.0000        0.0323       0.6370            0.6370        3.3301  0.0166  899.1273
    272            0.9896        0.0379       0.6019            0.6019        3.7754  0.0166  898.0691
    273            0.9985        0.0395       0.6146            0.6146        3.7545  0.0166  906.8731
    274            0.9988        0.0328       0.6111            0.6111        4.0048  0.0165  904.5515
    275            0.9958        0.0469       0.5999            0.5999        3.9814  0.0165  904.9334
    276            1.0000        0.0361       0.6196            0.6196        4.5713  0.0165  905.8974
    277            0.9996        [32m0.0290[0m       0.6273            0.6273        4.7085  0.0165  904.2350
    278            0.9830        0.0479       0.5914            0.5914        4.9390  0.0164  900.7388
    279            0.9938        0.0536       0.6138            0.6138        4.2754  0.0164  900.4808
    280            0.9985        0.0586       0.6304            0.6304        3.7837  0.0164  899.5052
    281            0.9973        0.0391       0.6053            0.6053        3.7760  0.0164  902.8988
    282            0.9996        0.0348       0.6254            0.6254        4.3981  0.0163  905.8625
    283            0.9981        0.0410       0.6173            0.6173        3.8892  0.0163  906.0767
    284            0.9850        0.0429       0.6111            0.6111        4.6895  0.0163  898.5521
    285            0.9977        0.0548       0.6127            0.6127        3.4618  0.0163  902.8337
    286            0.9981        0.0657       0.6242            0.6242        4.6659  0.0162  897.2230
    287            0.9996        0.0510       0.6304            0.6304        4.3786  0.0162  901.2972
    288            0.9988        0.0366       0.6165            0.6165        3.8317  0.0162  896.2687
    289            0.9992        0.0302       0.6042            0.6042        3.6122  0.0162  898.2521
    290            1.0000        0.0307       0.6289            0.6289        3.9922  0.0161  902.8925
    291            0.9985        0.0412       0.6177            0.6177        4.1301  0.0161  905.7773
    292            0.9985        0.0374       0.6173            0.6173        4.2607  0.0161  902.6545
    293            0.9965        0.0333       0.5988            0.5988        3.7948  0.0161  913.4390
    294            0.9923        0.0353       0.5961            0.5961        4.7596  0.0160  904.1011
    295            0.9992        [32m0.0254[0m       0.5980            0.5980        4.0006  0.0160  906.1510
    296            0.9934        0.0337       0.6007            0.6007        4.1773  0.0160  901.6724
    297            0.9977        0.0404       0.6181            0.6181        4.3241  0.0160  902.1544
    298            0.9931        0.0336       0.5629            0.5629        4.6337  0.0159  906.6640
    299            0.9996        [32m0.0250[0m       0.6227            0.6227        5.4091  0.0159  907.3612
    300            1.0000        [32m0.0240[0m       0.6127            0.6127        4.8843  0.0159  899.7371
    301            0.9969        0.0312       0.5949            0.5949        4.9318  0.0159  905.3046
    302            0.9985        0.0552       0.6138            0.6138        4.2716  0.0158  898.4760
    303            0.9946        0.0303       0.6130            0.6130        4.1011  0.0158  895.7522
    304            0.9985        [32m0.0230[0m       0.6103            0.6103        5.6372  0.0158  907.0428
    305            0.9981        0.0413       0.5961            0.5961        5.0001  0.0158  904.8907
    306            0.9981        0.0423       0.5903            0.5903        4.9979  0.0157  901.2978
    307            0.9803        0.0364       0.5768            0.5768        3.9258  0.0157  897.0828
    308            0.9977        0.0410       0.6366            0.6366        3.3058  0.0157  907.9061
    309            0.9981        0.0372       0.6235            0.6235        4.4278  0.0157  900.3557
    310            1.0000        0.0408       0.6003            0.6003        5.1775  0.0156  898.1430
    311            0.9942        0.0341       0.5988            0.5988        4.6154  0.0156  902.4101
    312            0.9992        0.0330       0.6219            0.6219        2.9623  0.0156  905.0953
    313            1.0000        0.0313       0.6281            0.6281        3.8942  0.0156  902.8899
    314            1.0000        0.0276       0.6242            0.6242        4.1774  0.0155  903.3031
    315            0.9988        0.0303       0.6100            0.6100        4.5185  0.0155  900.6883
    316            1.0000        0.0307       0.6111            0.6111        3.6024  0.0155  901.4245
    317            0.9992        0.0246       0.6215            0.6215        4.0703  0.0155  899.2339
    318            0.9954        0.0599       0.6335            0.6335        3.2205  0.0154  903.9853
    319            0.9973        0.0440       0.6196            0.6196        4.3092  0.0154  903.7205
    320            0.9965        0.0339       0.6265            0.6265        3.4137  0.0154  898.1409
    321            1.0000        0.0494       0.6381            0.6381        3.3436  0.0153  897.9082
    322            0.9977        0.0443       0.6204            0.6204        3.4894  0.0153  900.9065
    323            0.9811        0.0462       0.5694            0.5694        4.8945  0.0153  897.3922
    324            0.9915        0.0456       0.6073            0.6073        3.8648  0.0153  897.6150
Stopping since valid_loss has not improved in the last 300 epochs.
Elapsed time: 349104.9645423889 seconds
